timestamps,open,high,low,close,volume,amount
2024-01-04 14:40:00,1.59,1.59,1.57,1.58,8232966,13029476
2024-01-04 14:45:00,1.56,1.58,1.55,1.56,16646208,25956719
2024-01-04 14:50:00,1.55,1.56,1.55,1.56,7376546,11465087
2024-01-04 14:55:00,1.54,1.55,1.52,1.54,11014326,16977702
2024-01-04 15:00:00,1.53,1.54,1.51,1.52,12531608,19120958
2024-01-04 15:05:00,1.5,1.53,1.5,1.52,9647065,14575095
2024-01-04 15:10:00,1.52,1.55,1.51,1.51,4370341,6624235
2024-01-04 15:15:00,1.48,1.48,1.47,1.48,19042333,28111990
2024-01-04 15:20:00,1.48,1.5,1.47,1.48,4620334,6846231
2024-01-04 15:25:00,1.49,1.49,1.47,1.48,6284198,9339186
2024-01-04 15:30:00,1.45,1.47,1.44,1.46,13857033,20156542
2024-01-04 15:35:00,1.44,1.45,1.44,1.45,5505460,7966824
2024-01-04 15:40:00,1.44,1.44,1.43,1.44,5676749,8173632
2024-01-04 15:45:00,1.42,1.43,1.42,1.43,10056140,14347090
2024-01-04 15:50:00,1.42,1.44,1.41,1.41,7670416,10854771
2024-01-04 15:55:00,1.38,1.4,1.36,1.39,9713849,13449267
2024-01-04 16:00:00,1.37,1.38,1.37,1.37,13500084,18515370
2024-01-04 16:05:00,1.37,1.37,1.37,1.37,4398002,6039501
2024-01-04 16:10:00,1.36,1.37,1.34,1.36,7740410,10532199
2024-01-04 16:15:00,1.34,1.35,1.34,1.35,16559861,22286984
2024-01-04 16:20:00,1.34,1.35,1.33,1.34,5033000,6759691
2024-01-04 16:25:00,1.3,1.31,1.29,1.3,19040236,24706949
2024-01-04 16:30:00,1.3,1.3,1.29,1.3,5989570,7770404
2024-01-04 16:35:00,1.26,1.28,1.26,1.27,21299589,26949513
2024-01-04 16:40:00,1.24,1.26,1.24,1.25,16060300,20010206
2024-01-04 16:45:00,1.23,1.23,1.22,1.23,20505995,25184590
2024-01-04 16:50:00,1.21,1.21,1.2,1.2,19388426,23415337
2024-01-04 16:55:00,1.2,1.22,1.2,1.2,3907524,4695276
2024-01-04 17:00:00,1.19,1.19,1.17,1.19,6234289,7392577
2024-01-04 17:05:00,1.18,1.18,1.16,1.18,7620191,8981221
2024-01-04 17:10:00,1.16,1.18,1.15,1.16,6541251,7592509
2024-01-04 17:15:00,1.17,1.17,1.15,1.16,9804362,11393994
2024-01-04 17:20:00,1.15,1.15,1.13,1.15,11264197,12919588
2024-01-04 17:25:00,1.13,1.15,1.11,1.12,8235902,9289672
2024-01-04 17:30:00,1.12,1.12,1.11,1.12,8050678,9008823
2024-01-04 17:35:00,1.12,1.12,1.09,1.11,8972470,9964328
2024-01-04 17:40:00,1.09,1.09,1.07,1.08,15134403,16391335
2024-01-04 17:45:00,1.07,1.08,1.05,1.07,13689126,14619966
2024-01-04 17:50:00,1.07,1.07,1.06,1.07,5571579,5957539
2024-01-04 17:55:00,1.06,1.08,1.06,1.07,6219521,6621027
2024-01-04 18:00:00,1.06,1.07,1.05,1.05,6449831,6803410
2024-01-04 18:05:00,1.04,1.04,1.03,1.04,10281304,10678586
2024-01-04 18:10:00,1.02,1.03,1.01,1.03,14286314,14575542
2024-01-04 18:15:00,1.03,1.04,1.02,1.03,11744045,12086866
2024-01-04 18:20:00,1.02,1.03,1.02,1.02,7747008,7936328
2024-01-04 18:25:00,1.02,1.04,1.0,1.02,7654846,7800174
2024-01-04 18:30:00,1.02,1.02,1.01,1.02,7080122,7195153
2024-01-04 18:35:00,1.01,1.02,0.99,1.01,13061689,13208729
2024-01-04 18:40:00,0.99,1.0,0.99,1.0,8471816,8397363
2024-01-04 18:45:00,0.99,0.99,0.98,0.98,10147678,9994939
2024-01-04 18:50:00,0.97,0.99,0.96,0.97,13341723,12938747
2024-01-04 18:55:00,0.97,0.97,0.95,0.96,11271419,10888845
2024-01-04 19:00:00,0.96,0.97,0.95,0.96,4333837,4160322
2024-01-04 19:05:00,0.95,0.97,0.94,0.95,11052416,10522037
2024-01-04 19:10:00,0.94,0.95,0.94,0.95,4860643,4593432
2024-01-04 19:15:00,0.94,0.95,0.92,0.94,10436756,9810799
2024-01-04 19:20:00,0.93,0.94,0.91,0.93,9975927,9284483
2024-01-04 19:25:00,0.91,0.92,0.9,0.9,24773243,22438728
2024-01-04 19:30:00,0.9,0.91,0.9,0.9,6105136,5505166
2024-01-04 19:35:00,0.9,0.9,0.89,0.9,6720659,6027126
2024-01-04 19:40:00,0.89,0.9,0.89,0.89,4397717,3923247
2024-01-04 19:45:00,0.87,0.87,0.86,0.86,29674727,25709192
2024-01-04 19:50:00,0.88,0.88,0.87,0.87,5599687,4893620
2024-01-04 19:55:00,0.87,0.87,0.86,0.86,9783380,8442944
2024-01-04 20:00:00,0.86,0.86,0.85,0.86,3831413,3287837
2024-01-04 20:05:00,0.85,0.85,0.84,0.84,18040134,15240983
2024-01-04 20:10:00,0.83,0.85,0.82,0.84,7363579,6163713
2024-01-04 20:15:00,0.83,0.83,0.82,0.82,12104973,9993888
2024-01-04 20:20:00,0.81,0.82,0.8,0.81,10766693,8753939
2024-01-04 20:25:00,0.81,0.82,0.81,0.82,10341434,8403843
2024-01-04 20:30:00,0.8,0.81,0.8,0.81,11350280,9134036
2024-01-04 20:35:00,0.8,0.82,0.8,0.8,11129626,8902207
2024-01-04 20:40:00,0.8,0.8,0.79,0.8,9119974,7272173
2024-01-04 20:45:00,0.79,0.8,0.78,0.79,11249845,8896122
2024-01-04 20:50:00,0.79,0.79,0.78,0.79,7793512,6133340
2024-01-04 20:55:00,0.78,0.78,0.78,0.78,12416284,9698937
2024-01-04 21:00:00,0.79,0.8,0.78,0.79,5041598,3970241
2024-01-04 21:05:00,0.78,0.78,0.77,0.78,8977763,6986442
2024-01-04 21:10:00,0.78,0.79,0.77,0.77,12846864,9958457
2024-01-04 21:15:00,0.78,0.78,0.77,0.77,4497332,3485832
2024-01-04 21:20:00,0.77,0.78,0.77,0.77,4318621,3325588
2024-01-04 21:25:00,0.77,0.77,0.76,0.77,4221974,3248427
2024-01-04 21:30:00,0.77,0.77,0.76,0.77,8290545,6365137
2024-01-04 21:35:00,0.75,0.75,0.75,0.75,13681236,10282690
2024-01-04 21:40:00,0.75,0.76,0.75,0.75,8004909,6038099
2024-01-04 21:45:00,0.74,0.75,0.73,0.74,20356947,15096532
2024-01-04 21:50:00,0.73,0.74,0.73,0.73,10330377,7552689
2024-01-04 21:55:00,0.73,0.73,0.72,0.72,9175996,6655410
2024-01-04 22:00:00,0.72,0.72,0.71,0.72,14706337,10522115
2024-01-04 22:05:00,0.71,0.71,0.7,0.71,6645964,4714359
2024-01-04 22:10:00,0.7,0.71,0.7,0.7,5668974,3994712
2024-01-04 22:15:00,0.7,0.7,0.7,0.7,4908919,3436677
2024-01-04 22:20:00,0.7,0.7,0.69,0.7,6855100,4792699
2024-01-04 22:25:00,0.7,0.71,0.7,0.7,5029298,3522111
2024-01-04 22:30:00,0.69,0.7,0.69,0.69,7016936,4838041
2024-01-04 22:35:00,0.69,0.69,0.68,0.69,4921786,3389065
2024-01-04 22:40:00,0.69,0.69,0.68,0.69,4104041,2828151
2024-01-04 22:45:00,0.67,0.68,0.67,0.67,16473904,11074651
2024-01-04 22:50:00,0.67,0.68,0.67,0.67,10031949,6733923
2024-01-04 22:55:00,0.67,0.67,0.66,0.67,9086329,6061118
2024-01-04 23:00:00,0.66,0.67,0.64,0.66,8538759,5641363
2024-01-04 23:05:00,0.65,0.66,0.65,0.66,4095093,2688118
2024-01-04 23:10:00,0.65,0.66,0.65,0.65,15549951,10144960
2024-01-04 23:15:00,0.64,0.65,0.64,0.65,4831314,3119789
2024-01-04 23:20:00,0.64,0.65,0.64,0.64,14763885,9450031
2024-01-04 23:25:00,0.63,0.64,0.63,0.63,6959521,4411200
2024-01-04 23:30:00,0.62,0.62,0.62,0.62,20831411,12919869
2024-01-04 23:35:00,0.61,0.61,0.59,0.61,13281965,8062010
2024-01-04 23:40:00,0.61,0.61,0.6,0.61,5989733,3651168
2024-01-04 23:45:00,0.6,0.6,0.59,0.6,16170820,9674070
2024-01-04 23:50:00,0.59,0.6,0.59,0.59,15198996,8969851
2024-01-04 23:55:00,0.57,0.58,0.57,0.57,15231590,8721064
2024-01-05 00:00:00,0.56,0.57,0.55,0.56,13240536,7419813
2024-01-05 00:05:00,0.55,0.56,0.55,0.55,18830684,10403201
2024-01-05 00:10:00,0.55,0.56,0.55,0.55,3557561,1968276
2024-01-05 00:15:00,0.55,0.55,0.54,0.55,3051388,1682456
2024-01-05 00:20:00,0.54,0.55,0.54,0.55,12225842,6643748
2024-01-05 00:25:00,0.55,0.56,0.55,0.55,5687411,3125999
2024-01-05 00:30:00,0.55,0.55,0.54,0.55,7080709,3895231
2024-01-05 00:35:00,0.54,0.55,0.54,0.54,8074271,4375027
2024-01-05 00:40:00,0.52,0.53,0.52,0.53,18662591,9790762
2024-01-05 00:45:00,0.53,0.54,0.53,0.53,6387472,3387947
2024-01-05 00:50:00,0.52,0.52,0.52,0.52,16321363,8456537
2024-01-05 00:55:00,0.51,0.51,0.5,0.51,10220291,5171022
2024-01-05 01:00:00,0.5,0.51,0.5,0.51,3095780,1561656
2024-01-05 01:05:00,0.51,0.51,0.51,0.51,5373898,2732625
2024-01-05 01:10:00,0.51,0.51,0.5,0.51,8040222,4106772
2024-01-05 01:15:00,0.51,0.51,0.51,0.51,4979459,2532905
2024-01-05 01:20:00,0.51,0.51,0.5,0.51,9219879,4662316
2024-01-05 01:25:00,0.5,0.51,0.5,0.5,3745294,1886385
2024-01-05 01:30:00,0.5,0.5,0.5,0.5,4240478,2124563
2024-01-05 01:35:00,0.5,0.5,0.5,0.5,8962434,4472965
2024-01-05 01:40:00,0.49,0.5,0.49,0.49,9254600,4554563
2024-01-05 01:45:00,0.49,0.49,0.49,0.49,14891355,7290037
2024-01-05 01:50:00,0.48,0.48,0.47,0.48,18817833,9025352
2024-01-05 01:55:00,0.47,0.48,0.47,0.47,14243384,6752338
2024-01-05 02:00:00,0.46,0.47,0.46,0.46,18493461,8547700
2024-01-05 02:05:00,0.46,0.47,0.45,0.46,9933216,4552813
2024-01-05 02:10:00,0.45,0.45,0.45,0.45,11954574,5401838
2024-01-05 02:15:00,0.44,0.44,0.44,0.44,20870916,9244136
2024-01-05 02:20:00,0.44,0.44,0.44,0.44,10244666,4504006
2024-01-05 02:25:00,0.44,0.44,0.44,0.44,5999278,2637496
2024-01-05 02:30:00,0.44,0.44,0.43,0.44,4636652,2024749
2024-01-05 02:35:00,0.43,0.43,0.42,0.43,8905898,3809591
2024-01-05 02:40:00,0.42,0.42,0.42,0.42,20184746,8471237
2024-01-05 02:45:00,0.42,0.43,0.42,0.42,5081990,2138778
2024-01-05 02:50:00,0.41,0.41,0.4,0.41,13138085,5397055
2024-01-05 02:55:00,0.41,0.41,0.4,0.41,6703804,2735810
2024-01-05 03:00:00,0.41,0.41,0.4,0.4,10438890,4236226
2024-01-05 03:05:00,0.4,0.41,0.39,0.4,7324440,2926834
2024-01-05 03:10:00,0.39,0.4,0.39,0.39,12788762,5035483
2024-01-05 03:15:00,0.39,0.39,0.39,0.39,9824820,3799880
2024-01-05 03:20:00,0.38,0.39,0.38,0.38,17212554,6584891
2024-01-05 03:25:00,0.38,0.38,0.37,0.38,10734955,4046905
2024-01-05 03:30:00,0.37,0.37,0.36,0.37,10887513,4002837
2024-01-05 03:35:00,0.36,0.37,0.36,0.37,8789212,3207696
2024-01-05 03:40:00,0.36,0.37,0.36,0.36,8197181,2980633
2024-01-05 03:45:00,0.36,0.36,0.36,0.36,5289124,1900091
2024-01-05 03:50:00,0.36,0.36,0.35,0.36,12385807,4429838
2024-01-05 03:55:00,0.36,0.36,0.35,0.36,4922585,1765733
2024-01-05 04:00:00,144.83,145.21,144.54,144.7,2700573940,390945594846
2024-01-05 04:05:00,145.23,145.83,144.85,144.93,3877735,562579697
2024-01-05 04:10:00,145.96,146.13,144.85,145.8,7060512,1029967567
2024-01-05 04:15:00,148.11,149.02,146.17,147.17,13276507,1960111258
2024-01-05 04:20:00,147.26,150.78,145.21,147.96,6647563,981260992
2024-01-05 04:25:00,148.25,149.74,148.07,148.76,11131814,1653124244
2024-01-05 04:30:00,148.09,150.05,147.76,148.67,7667897,1137757522
2024-01-05 04:35:00,149.24,149.84,146.85,148.62,3318221,494188533
2024-01-05 04:40:00,148.37,149.59,146.2,147.7,5489035,812574488
2024-01-05 04:45:00,150.88,150.95,149.15,150.54,19765005,2978741510
2024-01-05 04:50:00,150.68,150.81,146.96,149.8,6668198,1001827840
2024-01-05 04:55:00,148.84,151.01,148.39,149.72,2655708,396433597
2024-01-05 05:00:00,150.85,151.07,148.06,149.61,4153651,624005444
2024-01-05 05:05:00,152.59,153.08,150.95,151.44,12168274,1849770493
2024-01-05 05:10:00,152.4,152.84,151.82,151.84,8219763,1250396015
2024-01-05 05:15:00,155.51,156.14,153.44,154.14,7915605,1225509617
2024-01-05 05:20:00,152.8,154.44,152.08,154.08,3167303,485989103
2024-01-05 05:25:00,154.79,155.83,152.86,155.2,12261627,1900482457
2024-01-05 05:30:00,154.37,155.58,152.99,154.94,7300604,1129067441
2024-01-05 05:35:00,158.98,160.51,156.21,158.41,17531134,2782164073
2024-01-05 05:40:00,156.88,159.96,155.49,157.7,9194151,1446141636
2024-01-05 05:45:00,159.49,159.51,156.0,158.89,8123340,1293154777
2024-01-05 05:50:00,161.6,161.89,160.24,160.5,12636623,2035118127
2024-01-05 05:55:00,162.4,163.61,157.8,161.84,7986990,1294866481
2024-01-05 06:00:00,162.64,166.46,162.4,162.41,5033885,818148456
2024-01-05 06:05:00,162.25,164.46,160.8,163.06,8587095,1396751345
2024-01-05 06:10:00,163.24,164.5,163.17,163.94,7064473,1155673611
2024-01-05 06:15:00,165.59,166.15,164.5,164.57,10248548,1691838942
2024-01-05 06:20:00,167.32,168.13,166.46,166.67,9651665,1611815744
2024-01-05 06:25:00,170.47,171.81,169.56,170.5,23242908,3962533660
2024-01-05 06:30:00,170.24,173.06,168.82,170.59,7560738,1288472251
2024-01-05 06:35:00,167.87,170.27,165.6,169.58,5914753,997962268
2024-01-05 06:40:00,169.4,171.75,169.07,170.31,9286354,1577370789
2024-01-05 06:45:00,176.41,176.77,173.72,174.74,16632149,2920190913
2024-01-05 06:50:00,173.38,174.92,172.5,174.49,8091844,1407447558
2024-01-05 06:55:00,177.85,180.8,175.86,177.68,13361343,2375225058
2024-01-05 07:00:00,181.9,183.94,180.62,180.99,17690351,3209842438
2024-01-05 07:05:00,179.96,182.84,179.56,181.1,5117107,923779276
2024-01-05 07:10:00,183.01,183.27,181.47,182.84,7119491,1302301629
2024-01-05 07:15:00,187.04,188.29,184.68,186.16,9804785,1829582062
2024-01-05 07:20:00,186.54,186.7,185.51,186.53,5543105,1034005974
2024-01-05 07:25:00,189.85,191.13,186.5,187.17,8401700,1583785497
2024-01-05 07:30:00,185.67,188.36,184.4,187.23,5723764,1067205845
2024-01-05 07:35:00,187.64,188.62,185.69,186.65,7788803,1457645492
2024-01-05 07:40:00,186.46,188.07,185.41,186.62,3982701,742923937
2024-01-05 07:45:00,186.45,186.47,184.79,185.73,7252311,1349561035
2024-01-05 07:50:00,187.12,188.02,186.54,186.71,4160595,777693504
2024-01-05 07:55:00,185.82,188.82,185.79,186.5,7343434,1367030974
2024-01-05 08:00:00,188.0,189.23,184.91,187.79,12576789,2363107111
2024-01-05 08:05:00,184.66,187.03,182.49,186.4,7905552,1466717801
2024-01-05 08:10:00,188.4,189.85,187.32,187.83,4511700,848706350
2024-01-05 08:15:00,190.32,191.14,188.92,190.04,7260807,1380842509
2024-01-05 08:20:00,188.57,189.27,186.38,187.97,12065431,2271544902
2024-01-05 08:25:00,190.48,192.74,188.01,189.48,10011485,1901988838
2024-01-05 08:30:00,192.66,193.92,191.2,192.31,15991341,3078139197
2024-01-05 08:35:00,191.56,193.3,188.63,191.42,5527702,1058483240
2024-01-05 08:40:00,194.11,195.61,193.98,194.97,17939220,3489896336
2024-01-05 08:45:00,195.91,197.77,194.89,196.61,10908475,2140865764
2024-01-05 08:50:00,197.65,200.22,195.57,196.48,4372256,861626361
2024-01-05 08:55:00,198.8,202.02,193.51,197.38,7614488,1508368207
2024-01-05 09:00:00,199.03,201.26,195.87,199.26,6304170,1255440198
2024-01-05 09:05:00,200.43,201.68,200.37,200.39,7439802,1491004734
2024-01-05 09:10:00,201.35,202.7,200.73,202.26,13344147,2692923265
2024-01-05 09:15:00,202.97,203.65,199.59,201.79,5689672,1151471743
2024-01-05 09:20:00,203.75,205.69,202.84,203.08,10962624,2229956199
2024-01-05 09:25:00,203.76,205.09,200.74,201.8,8884030,1801514173
2024-01-05 09:30:00,201.75,204.41,200.34,202.64,4885591,987820470
2024-01-05 09:35:00,201.8,203.07,201.68,202.19,6604872,1334153509
2024-01-05 09:40:00,202.24,204.41,201.71,202.01,5468378,1105307645
2024-01-05 09:45:00,205.71,206.9,203.67,205.04,11188658,2297864004
2024-01-05 09:50:00,207.66,210.03,204.8,207.88,7355946,1528332322
2024-01-05 09:55:00,209.03,214.29,208.63,209.95,9114667,1909407963
2024-01-05 10:00:00,210.09,212.1,207.65,209.16,3930859,824009056
2024-01-05 10:05:00,210.44,211.62,209.31,209.68,3736697,784939774
2024-01-05 10:10:00,211.82,213.49,209.38,212.79,11319497,2403194924
2024-01-05 10:15:00,215.56,216.91,212.9,214.11,6501952,1396818752
2024-01-05 10:20:00,220.49,223.09,217.36,219.21,23925742,5260127979
2024-01-05 10:25:00,221.16,223.39,220.89,221.01,7951003,1757815814
2024-01-05 10:30:00,222.55,223.93,222.31,222.46,10408099,2315835216
2024-01-05 10:35:00,223.64,223.78,221.65,223.02,6459445,1442610566
2024-01-05 10:40:00,223.42,225.54,222.03,224.38,9681365,2167672388
2024-01-05 10:45:00,225.27,226.46,222.77,225.24,5242053,1180795898
2024-01-05 10:50:00,225.21,229.53,221.66,227.66,14907423,3375493713
2024-01-05 10:55:00,231.57,232.68,230.49,230.56,11674070,2697439111
2024-01-05 11:00:00,228.47,233.25,226.18,230.26,7505595,1721517115
2024-01-05 11:05:00,230.69,231.46,227.03,228.97,6763503,1554452974
2024-01-05 11:10:00,226.39,228.97,224.44,226.76,5905212,1337983783
2024-01-05 11:15:00,228.59,231.33,226.67,228.83,11195132,2560443095
2024-01-05 11:20:00,227.24,229.06,225.68,227.96,3507197,798246979
2024-01-05 11:25:00,224.87,226.83,224.84,225.19,10830917,2437297813
2024-01-05 11:30:00,228.64,231.52,221.66,227.03,6277187,1430163487
2024-01-05 11:35:00,229.87,233.62,228.69,232.77,19704566,4558049218
2024-01-05 11:40:00,235.42,238.24,232.75,233.93,11068992,2597585254
2024-01-05 11:45:00,237.08,238.82,234.83,236.68,10473636,2481029643
2024-01-05 11:50:00,236.59,240.55,236.36,238.03,10320732,2449214709
2024-01-05 11:55:00,237.75,239.36,236.95,239.04,7166058,1708336517
2024-01-05 12:00:00,244.04,244.19,240.41,242.01,11136052,2706324469
2024-01-05 12:05:00,241.51,244.13,239.47,242.66,9076276,2197255711
2024-01-05 12:10:00,242.99,245.76,241.6,244.4,11920117,2904912799
2024-01-05 12:15:00,247.66,248.22,244.05,246.26,11306116,2792207832
2024-01-05 12:20:00,246.6,247.01,244.88,246.18,4113533,1013536451
2024-01-05 12:25:00,248.22,250.01,247.2,249.39,11990881,2983404521
2024-01-05 12:30:00,250.56,252.28,249.38,250.29,4927153,1233902404
2024-01-05 12:35:00,248.75,251.14,248.08,250.04,5207319,1298673179
2024-01-05 12:40:00,253.76,254.28,251.45,252.37,9499924,2404116157
2024-01-05 12:45:00,253.16,255.35,245.69,251.82,8106500,2046827782
2024-01-05 12:50:00,253.82,254.08,251.08,253.15,10636326,2696129659
2024-01-05 12:55:00,254.86,256.6,251.48,254.4,6832019,1739637208
2024-01-05 13:00:00,260.18,261.76,255.74,257.91,6134718,1589166590
2024-01-05 13:05:00,260.19,262.23,258.17,260.19,12807562,3332415497
2024-01-05 13:10:00,259.9,262.02,258.97,261.45,4993814,1301757956
2024-01-05 13:15:00,265.08,267.7,262.89,264.49,12090893,3201453668
2024-01-05 13:20:00,271.59,273.34,268.31,268.79,6859845,1853452292
2024-01-05 13:25:00,269.97,271.75,265.76,271.35,8758950,2370674509
2024-01-05 13:30:00,272.24,274.16,269.8,272.73,11215547,3056073226
2024-01-05 13:35:00,271.81,272.37,267.9,271.24,4650016,1262587305
2024-01-05 13:40:00,270.22,273.56,268.21,270.29,6238798,1686062932
2024-01-05 13:45:00,269.66,271.46,266.97,270.99,5073233,1371402120
2024-01-05 13:50:00,272.54,272.97,270.25,271.02,7121291,1935450926
2024-01-05 13:55:00,275.13,276.32,268.04,271.98,9254521,2531628784
2024-01-05 14:00:00,273.74,274.23,272.08,273.47,5704525,1560775804
2024-01-05 14:05:00,274.76,278.66,274.5,276.01,5593953,1540499350
2024-01-05 14:10:00,275.09,279.65,274.09,277.24,8142752,2248762314
2024-01-05 14:15:00,280.08,280.55,279.17,279.72,7905584,2212781488
2024-01-05 14:20:00,282.82,283.27,280.2,281.27,9100254,2566704507
2024-01-05 14:25:00,278.91,278.93,276.68,278.25,5531704,1541038414
2024-01-05 14:30:00,277.55,278.71,274.94,277.56,3959426,1098959989
2024-01-05 14:35:00,277.81,279.12,276.9,278.63,8221459,2287374069
2024-01-05 14:40:00,275.82,278.39,272.78,277.33,5223467,1444687782
2024-01-05 14:45:00,281.24,285.17,279.01,280.07,13448237,3774284019
2024-01-05 14:50:00,286.25,287.48,278.23,284.94,7613185,2174285168
2024-01-05 14:55:00,286.95,289.77,285.28,289.18,8858606,2551845308
2024-01-05 15:00:00,292.45,293.04,284.64,290.14,9969163,2903937220
2024-01-05 15:05:00,295.94,298.77,291.8,295.1,12567760,3714007285
2024-01-05 15:10:00,299.01,300.85,296.36,296.93,9745147,2903760551
2024-01-05 15:15:00,295.62,298.81,294.91,297.62,4203785,1246930004
2024-01-05 15:20:00,295.62,298.87,295.53,297.65,5607783,1663461290
2024-01-05 15:25:00,298.2,300.34,294.06,298.42,7720038,2302982594
2024-01-05 15:30:00,299.74,300.58,298.95,298.99,4849034,1451650329
2024-01-05 15:35:00,303.61,305.48,297.99,300.91,10880917,3288832426
2024-01-05 15:40:00,303.88,306.44,301.35,302.81,8991266,2727418815
2024-01-05 15:45:00,303.97,305.38,302.96,304.34,6684826,2033195237
2024-01-05 15:50:00,305.36,311.11,303.28,306.94,9787442,2996407949
2024-01-05 15:55:00,313.35,314.75,309.16,311.43,13210618,4126840868
2024-01-05 16:00:00,313.86,316.21,312.73,315.38,7523531,2367065190
2024-01-05 16:05:00,315.77,320.01,310.67,313.22,7613036,2394293667
2024-01-05 16:10:00,307.99,309.11,305.97,308.43,10719512,3303884508
2024-01-05 16:15:00,314.79,320.33,309.09,312.31,10129340,3176043710
2024-01-05 16:20:00,311.52,316.5,308.23,310.46,10040015,3122342658
2024-01-05 16:25:00,311.25,311.55,307.71,311.46,6491831,2021269041
2024-01-05 16:30:00,309.31,311.63,307.04,310.11,10333096,3200246131
2024-01-05 16:35:00,306.68,308.13,306.37,307.21,7699975,2363482688
2024-01-05 16:40:00,310.76,311.17,308.85,310.09,8856791,2749367153
2024-01-05 16:45:00,313.67,316.59,310.59,313.55,13568239,4255134493
2024-01-05 16:50:00,312.74,315.03,309.46,313.68,5439562,1703721818
2024-01-05 16:55:00,308.53,310.99,306.4,308.78,13462586,4155308655
2024-01-05 17:00:00,309.1,313.14,308.23,308.98,2944482,909971820
2024-01-05 17:05:00,308.19,313.77,307.62,311.51,8153427,2526356804
2024-01-05 17:10:00,310.1,314.58,306.44,309.39,6481393,2007594910
2024-01-05 17:15:00,309.88,312.09,305.06,311.4,12354079,3837689978
2024-01-05 17:20:00,311.13,313.05,309.24,312.93,6018224,1877857292
2024-01-05 17:25:00,313.3,316.25,311.64,315.96,13600507,4279145487
2024-01-05 17:30:00,315.0,318.01,312.33,317.86,9391740,2971831665
2024-01-05 17:35:00,314.83,319.33,313.43,316.98,5370100,1696424600
2024-01-05 17:40:00,320.49,322.12,317.83,321.63,12827700,4118498175
2024-01-05 17:45:00,325.99,329.9,320.87,322.84,9212360,2988636985
2024-01-05 17:50:00,323.54,327.93,319.07,324.39,10232841,3315077115
2024-01-05 17:55:00,323.88,324.67,322.38,323.6,4112144,1331264719
2024-01-05 18:00:00,324.72,325.99,320.74,324.07,4813387,1561440127
2024-01-05 18:05:00,323.61,327.73,322.09,323.4,5038855,1630109922
2024-01-05 18:10:00,324.45,327.8,323.91,324.58,3693754,1198678364
2024-01-05 18:15:00,328.73,333.68,328.58,330.71,15763115,5197387720
2024-01-05 18:20:00,331.13,334.03,327.71,328.74,10813278,3567656830
2024-01-05 18:25:00,329.1,329.28,321.17,326.16,7888309,2584435469
2024-01-05 18:30:00,328.88,332.82,327.65,331.67,16605255,5484374653
2024-01-05 18:35:00,331.08,334.75,325.86,332.78,7520601,2496325942
2024-01-05 18:40:00,332.21,339.52,330.97,332.67,4527126,1504987822
2024-01-05 18:45:00,335.51,343.2,333.87,337.14,7478529,2515196429
2024-01-05 18:50:00,338.04,339.69,335.65,337.19,6147964,2075665316
2024-01-05 18:55:00,342.62,345.41,341.53,343.87,20061522,6886056523
2024-01-05 19:00:00,351.24,352.89,344.89,347.48,12117024,4233218802
2024-01-05 19:05:00,349.94,351.67,346.77,347.87,2876618,1003656357
2024-01-05 19:10:00,356.08,358.67,354.81,355.7,11556774,4112933369
2024-01-05 19:15:00,357.59,362.41,353.49,355.76,2894897,1032531914
2024-01-05 19:20:00,361.67,364.1,358.96,359.68,11211916,4043811227
2024-01-05 19:25:00,361.33,362.42,360.42,362.35,10935673,3956958794
2024-01-05 19:30:00,366.48,371.96,365.56,367.98,7762434,2850619084
2024-01-05 19:35:00,374.63,379.16,373.54,374.48,18405237,6893769823
2024-01-05 19:40:00,378.08,382.11,375.14,376.46,8058053,3040067744
2024-01-05 19:45:00,376.34,382.9,373.57,376.08,6553642,2465537327
2024-01-05 19:50:00,376.37,381.48,372.51,379.36,13751948,5196387965
2024-01-05 19:55:00,377.68,379.7,377.45,379.21,3037823,1149648714
2024-01-05 20:00:00,387.16,387.62,383.11,387.3,21802786,8442654783
2024-01-05 20:05:00,389.52,390.14,388.45,389.67,5041633,1964209090
2024-01-05 20:10:00,394.34,398.79,390.35,390.49,5397917,2118209473
2024-01-05 20:15:00,390.31,395.55,384.57,393.03,11142594,4364190930
2024-01-05 20:20:00,391.76,392.51,386.43,390.77,11084432,4336940043
2024-01-05 20:25:00,392.59,394.9,389.25,389.69,6420842,2511471949
2024-01-05 20:30:00,399.92,405.98,394.22,395.43,13466153,5355165662
2024-01-05 20:35:00,394.54,396.32,390.23,395.33,6187298,2443579759
2024-01-05 20:40:00,394.98,398.73,392.02,394.01,8904664,3512813735
2024-01-05 20:45:00,398.82,400.09,395.86,397.69,5999370,2389294061
2024-01-05 20:50:00,403.89,405.62,403.14,403.5,16047146,6478168707
2024-01-05 20:55:00,407.66,408.16,407.06,407.87,10187686,4154179826
2024-01-05 21:00:00,414.1,416.92,410.64,413.19,10923097,4518283738
2024-01-05 21:05:00,407.54,412.79,402.11,412.76,5100771,2092087709
2024-01-05 21:10:00,411.55,416.59,408.91,410.15,8256336,3392082971
2024-01-05 21:15:00,417.45,421.29,414.85,417.19,19524945,8148150963
2024-01-05 21:20:00,417.74,418.89,411.47,418.2,6515159,2723149508
2024-01-05 21:25:00,423.76,427.55,415.5,419.46,9449917,3984173060
2024-01-05 21:30:00,424.64,427.87,421.06,426.07,8720667,3709380056
2024-01-05 21:35:00,429.26,431.93,428.92,430.12,11912294,5118610142
